startDate,buildingStartDate,"Alan_B._Miller_Hall | startDate | ""2007-03-30""^^xsd:date"
height,height,"Addis_Ababa_City_Hall | height | ""42.0""^^xsd:double"
postalCode,postalCode,Birmingham | postalCode | B_postcode_area
leaderName,leaderName,India | leaderName | T._S._Thakur
picture,,"Asher_and_Mary_Isabelle_Richardson_House | picture | Asherton,_Texas"
hometown,hometown,John_Madin | hometown | Birmingham
demonym,demonym,Republic_of_Ireland | demonym | Irish_people
significantBuilding,significantBuilding,Julia_Morgan | significantBuilding | Riverside_Art_Museum
significantProject,significantProject,Julia_Morgan | significantProject | Hearst_Castle
floorCount,floorCount,200_Public_Square | floorCount | 45
placeOfDeath,placeOfDeath,"Alfred_Giles_(architect) | placeOfDeath | Kendall_County,_Texas"
currency,currency,Sri_Lanka | currency | Sri_Lankan_rupee
bedCount,bedCount,"Ampara_Hospital | bedCount | ""476""^^xsd:nonNegativeInteger"
cost,cost,"108_St_Georges_Terrace | cost | ""1.2E8""^^<http://dbpedia.org/datatype/usDollar>"
operator,tenant,AC_Hotel_Bella_Sky_Copenhagen | operator | Marriott_International
governmentType,governmentType,County_Limerick | governmentType | Limerick_City_and_County_Council
ethnicGroup,ethnicGroup,United_States | ethnicGroup | Asian_Americans
ethnicGroups,ethnicGroup,South_Africa | ethnicGroups | White_South_African
keyPerson,keyPerson,Marriott_International | keyPerson | Bill_Marriott
completionDate,completionDate,103_Colmore_Row | completionDate | 1976
inaugurationDate,inaugurationDate,"Alan_B._Miller_Hall | inaugurationDate | ""2009-10-02""^^xsd:date"
built,yearOfConstruction,Asilomar_Conference_Grounds | built | 1913
p,,Ampara_District | p | Sammanthurai_Divisional_Secretariat
routeJunction,hasRouteJunction,"U.S._Route_83 | routeJunction | Laredo,_Texas"
state,state,"Ampara_Hospital | state | Eastern_Province,_Sri_Lanka"
owner,owner,3Arena | owner | Live_Nation_Entertainment
languages,language,Republic_of_Ireland | languages | English_language
locationCountry,country,Adare_Manor | locationCountry | Republic_of_Ireland
leaderTitle,leaderTitle,Gujarat | leaderTitle | Gujarat_Legislative_Assembly
location,location,20_Fenchurch_Street | location | London
capital,capital,Sri_Lanka | capital | Sri_Jayawardenepura_Kotte
isPartOf,isPartOf,Chicago | isPartOf | Illinois
products,,Live_Nation_Entertainment | products | Ticketmaster
governingBody,governingBody,Cleveland | governingBody | Cleveland_City_Council
developer,developer,AC_Hotel_Bella_Sky_Copenhagen | developer | Bella_Center
buildingType,buildingType,Addis_Ababa_City_Hall | buildingType | Seat_of_local_government
leader,leaderName,United_States | leader | Paul_Ryan
keyPeople,keyPerson,Marriott_International | keyPeople | Bill_Marriott
website,website,Ampara_Hospital | website | <http://www.ghampara.gov.lk/>
foundation,foundationPlace,"Marriott_International | foundation | Washington,_D.C."
birthPlace,birthPlace,Julia_Morgan | birthPlace | San_Francisco
added,added to the National Register of Historic Places,"Asilomar_Conference_Grounds | added | ""1987-02-27""^^xsd:date"
officialLanguage,language,Ethiopia | officialLanguage | Amharic
routeStart,routeStart,"U.S._Route_83 | routeStart | Brownsville,_Texas"
chancellor,chancellor,College_of_William_&_Mary | chancellor | Robert_Gates
locationTown,location,Amdavad_ni_Gufa | locationTown | Gujarat
formerName,formerName,"320_South_Boston_Building | formerName | ""Exchange National Bank Building""@en"
foundationPlace,foundationPlace,"Marriott_International | foundationPlace | Washington,_D.C."
floorArea,floorArea,"200_Public_Square | floorArea | ""111484.0""^^xsd:double"
currentTenants,currentTenants,Alan_B._Miller_Hall | currentTenants | Mason_School_of_Business
part,,Ampara_District | part | Sammanthurai_Divisional_Secretariat
significantBuildings,significantBuilding,Julia_Morgan | significantBuildings | Asilomar_State_Beach
subdivisionName,isPartOf,"Akita,_Akita | subdivisionName | Akita_Prefecture"
Building/floorArea,floorArea,"20_Fenchurch_Street | Building/floorArea | ""62145.25893504""^^<http://dbpedia.org/datatype/squareMetre>"
address,address,Akita_Museum_of_Art | address | 1
yearOfConstruction,yearOfConstruction,"Asilomar_Conference_Grounds | yearOfConstruction | ""1913""^^xsd:gYear"
product,,Live_Nation_Entertainment | product | Ticketmaster
placeOfBirth,birthPlace,Alfred_Giles_(architect) | placeOfBirth | England
tenant,tenant,Alan_B._Miller_Hall | tenant | Mason_School_of_Business
buildingEndDate,completionDate,"20_Fenchurch_Street | buildingEndDate | ""April 2014"""
language,language,Sri_Lanka | language | Tamil_language
numberOfRooms,numberOfRooms,"AC_Hotel_Bella_Sky_Copenhagen | numberOfRooms | ""814""^^xsd:nonNegativeInteger"
country,country,Ampara_Hospital | country | Sri_Lanka
region,region,Ampara_Hospital | region | Ampara_District
nrhpReferenceNumber,ReferenceNumber in the National Register of Historic Places,"Asher_and_Mary_Isabelle_Richardson_House | nrhpReferenceNumber | ""88002539"""
beds,bedCount,Ampara_Hospital | beds | 476
buildingStartDate,buildingStartDate,"Adisham_Hall | buildingStartDate | ""1927"""
architect,architect,103_Colmore_Row | architect | John_Madin
architecture,architecture,"Asilomar_Conference_Grounds | architecture | ""Arts and Crafts Movement and American craftsman Bungalows""@en"
openingDate,inaugurationDate,"Akita_Museum_of_Art | openingDate | ""2013-09-28""^^xsd:date"
architecturalStyle,architecturalStyle,250_Delaware_Avenue | architecturalStyle | Postmodern_architecture
